Sample	posterior	likelihood	prior	Tree.t:seq87_RBD_masked.CFheight	Tree.t:seq87_RBD_masked.CFlength	Tree.t:seq87_RBD_masked.nConv	Tree.t:seq87_RBD_masked.nUselessConvs	Tree.t:seq87_RBD_masked.meanEdgeLength	Tree.t:seq87_RBD_masked.meanDepartureHeight	Tree.t:seq87_RBD_masked.locus.seq87_RBD_masked.meanTractLength	Tree.t:seq87_RBD_masked.locus.seq87_RBD_masked.meanRegionLength	Tree.t:seq87_RBD_masked.locus.seq87_RBD_masked.meanStartSite	Tree.t:seq87_RBD_masked.locus.seq87_RBD_masked.meanEndSite	Tree.t:seq87_RBD_masked.locus.seq87_RBD_masked.randomStartSite	Tree.t:seq87_RBD_masked.locus.seq87_RBD_masked.randomEndSite	rho.t:seq87_RBD_masked	delta.t:seq87_RBD_masked	popSize.t:seq87_RBD_masked	clockRate.c:seq87_RBD_masked	gammaShape.s:seq87_RBD_masked	freqParameter.s:seq87_RBD_masked.1	freqParameter.s:seq87_RBD_masked.2	freqParameter.s:seq87_RBD_masked.3	freqParameter.s:seq87_RBD_masked.4	kappa.s:seq87_RBD_masked	ClockPrior.c:seq87_RBD_masked	deltaPrior.t:seq87_RBD_masked	FrequenciesPrior.s:seq87_RBD_masked	GammaShapePrior.s:seq87_RBD_masked	KappaPrior.s:seq87_RBD_masked	rhoPrior.t:seq87_RBD_masked	popSizePrior.t:seq87_RBD_masked	monophyletic(all)	logP(mrca(all))	mrca.date(all)
12510000	-10377.889753649664	-9115.357702876641	-1262.5320507730223	1977.8296391477643	20334.9605689138	18	0	270.1779792026323	483.93972524653327	236.83333333333334	31.956521739130434	238.33333333333334	474.1666666666667	663.0	734.0	9.998465477263226E-7	232.09982679759142	2829.9215112310076	2.6673823023719105E-4	0.3339990263656129	0.30423848815394877	0.18814349499853678	0.12376175937385708	0.38385625747365754	4.611024778868486	5.729247081769786	-4.986645471577698	0.0	-0.3339990263656129	-2.759895263365159	-11.655500145727075	-13.815510557964274	0	-9.615805480084347	42.17036085223572
12520000	-10394.08454208284	-9081.187702567422	-1312.8968395154172	1965.9056875942563	20537.81458885117	19	0	331.4299473317533	309.7158270649699	243.31578947368422	27.22222222222222	176.26315789473685	418.57894736842104	506.0	321.0	1.2560849480249525E-6	328.2119140848453	2290.860463257582	2.7514714968152754E-4	0.3226811467703219	0.2970003460912424	0.18395692465977015	0.12376175937385708	0.39528096987513056	4.611024778868486	5.776809547466256	-5.761534583256482	0.0	-0.3226811467703219	-2.759895263365159	-11.102138065078698	-13.815510557964274	0	-9.615805480084347	54.09431240574372
12530000	-10404.302945388068	-9067.225328444403	-1337.0776169436651	1646.5228761199699	18362.70509604196	20	0	344.71545004400167	331.6454052264513	261.8	25.344827586206897	156.9	417.7	0.0	174.0	1.6314365829610058E-6	311.8136383180908	2470.685866028588	2.885350872947017E-4	0.3482539394437568	0.29783325627265916	0.18312401447835336	0.12376175937385708	0.39528096987513056	4.668327823540688	5.850913103323253	-5.367892161784404	0.0	-0.3482539394437568	-2.776472034388398	-10.483992500978475	-13.815510557964274	0	-9.615805480084347	373.47712388003015
12540000	-10368.98784896111	-9055.414070999817	-1313.5737779612919	1938.9854580307656	20321.628574826904	19	1	407.32961292470816	355.24801789401863	209.89473684210526	29.4	294.10526315789474	503.0	0.0	734.0	1.0163709727846133E-6	303.05558387002145	2797.659858214936	2.519743395348186E-4	0.3449384282729383	0.2954994914139763	0.1952012390309989	0.12609552423253997	0.383203745322485	4.668327823540688	5.6438390050495615	-5.201718199110509	0.0	-0.3449384282729383	-2.776472034388398	-11.615309434281064	-13.815510557964274	0	-9.615805480084347	81.01454196923441
12550000	-10384.064390201329	-9046.61230228211	-1337.4520879192187	1780.051293124731	19648.398647265625	20	0	622.5944492920887	477.93190423797205	203.75	25.344827586206897	161.75	364.5	68.0	658.0	1.2881110904113709E-6	286.37040977546917	2655.987524427165	2.575119349693036E-4	0.33982876071991813	0.2874767512279367	0.19246930386967795	0.12705461308534244	0.39299933181704305	4.558199230157129	5.676157449550505	-4.970041240978051	0.0	-0.33982876071991813	-2.7445182635355625	-11.04187067969205	-13.815510557964274	0	-9.615805480084347	239.94870687526895
12560000	-10469.921071489483	-9111.112647959419	-1358.8084235300641	1855.1522453052473	20264.887414401313	20	2	833.9778725159042	532.2342121817162	257.95	28.26923076923077	254.1	511.05	295.0	368.0	8.709885505320585E-7	264.7471991397439	3273.2100409573063	2.5916396274060894E-4	0.33982876071991813	0.2933000772368553	0.17487407977890732	0.1381316736218751	0.3936941693623624	4.478667300841136	5.685733007280812	-4.835468718567296	0.0	-0.33982876071991813	-2.721191922671057	-11.996453894939556	-13.815510557964274	0	-9.615805480084347	164.84775469475267
12570000	-10337.115406958075	-9023.59413882491	-1313.521268133165	1844.0318679936343	19125.76281384616	19	0	852.4166491613295	405.18231352995065	240.05263157894737	28.26923076923077	176.6315789473684	415.6842105263158	314.0	29.0	1.2705834290146093E-6	216.84545315668754	2679.543324549249	2.4300309180075102E-4	0.3185742238227599	0.29928495488609563	0.16969980439924431	0.13185574294264293	0.3991594977720172	4.750827726309281	5.590757997794775	-5.203424521283148	0.0	-0.3185742238227599	-2.800151329742852	-11.074646783847642	-13.815510557964274	0	-9.615805480084347	175.96813200636575
12580000	-10343.463565338014	-9008.846739421651	-1334.616825916362	1962.4396632895896	19958.180698835706	20	1	455.8577079651253	398.19687816465887	229.3	27.22222222222222	192.75	421.05	0.0	435.0	1.2490377699268674E-6	246.7159850954974	2498.709118045102	2.606744622697537E-4	0.2895390909227984	0.3095763326683914	0.16969980439924431	0.13185574294264293	0.38886811998972143	4.924867116000066	5.694461693776681	-4.866254549029428	0.0	-0.2895390909227984	-2.8493999443456284	-11.115627406926965	-13.815510557964274	0	-9.615805480084347	57.56033671041041
12590000	-10486.018256708814	-9143.003451010942	-1343.0148056978726	1973.8423076806255	20984.236516821464	20	0	460.99281079028896	419.0964975165972	154.1	24.5	247.95	401.05	644.0	308.0	7.930791725294506E-7	302.3315677471075	3061.330116238762	2.577661611915329E-4	0.3551179565030447	0.30264268562578606	0.19714028490673244	0.12867430013703626	0.37154272933044535	4.97687251363424	5.677632981233245	-5.189353864218409	0.0	-0.3551179565030447	-2.863934993767285	-12.230729857400767	-13.815510557964274	0	-9.615805480084347	46.15769231937452
12600000	-10336.709680907814	-9044.405685411815	-1292.303995495999	1762.745939653829	18896.171256599704	18	0	347.8507124959048	280.6090595433486	161.88888888888889	24.5	175.22222222222223	336.1111111111111	317.0	16.0	1.441486041535263E-6	234.78754718122258	2722.4549631647415	2.8783548249070994E-4	0.3551179565030447	0.2947432705955148	0.19714028490673244	0.12867430013703626	0.3794421443607166	4.833894597044069	5.8470900373525545	-4.958095094060634	0.0	-0.3551179565030447	-2.8237748100302786	-10.774517499620025	-13.815510557964274	0	-9.615805480084347	257.25406034617095
12610000	-10268.799633567573	-9017.813560265306	-1250.9860733022665	1852.3616699816275	19430.20527281679	17	0	364.5864703880448	477.1459371764608	151.64705882352942	24.416666666666668	302.3529411764706	453.0	0.0	734.0	1.3169044911456811E-6	266.8533647984535	2857.674003291534	2.791484579323455E-4	0.3551179565030447	0.306351232399088	0.1863829260386809	0.14046070169579442	0.36680513986643676	4.1285065224399125	5.799165843483692	-4.840355260444955	0.0	-0.3551179565030447	-2.615886946202875	-10.989083069257406	-13.815510557964274	0	-9.615805480084347	167.63833001837247
12620000	-10318.42435894649	-9021.727736202987	-1296.6966227435032	1818.954456534446	17682.392236250347	19	0	304.93749618809187	270.445858040118	170.68421052631578	25.344827586206897	248.42105263157896	418.10526315789474	0.0	734.0	1.428140699596687E-6	286.8663584005827	1702.455929472638	3.4949159018896487E-4	0.3007261193068753	0.29356636472289693	0.19650546635153762	0.14312302905912874	0.36680513986643676	4.497370724842421	6.163136822781032	-4.975321781374531	0.0	-0.3007261193068753	-2.72669667302155	-10.79650194290215	-13.815510557964274	0	-9.615805480084347	201.04554346555392
12630000	-10296.8219221716	-9016.549489611138	-1280.2724325604627	1928.8932293634086	18967.249733783417	18	0	366.25743096943097	496.164981824867	133.33333333333334	24.0	283.6666666666667	416.0	564.0	500.0	1.075799292771928E-6	194.94184725908798	2161.1165945907933	3.205210165884758E-4	0.3582187756230921	0.30291159531856676	0.19650546635153762	0.13960143385708013	0.3609815044728155	4.45579845717234	6.019895460120691	-5.677474186244786	0.0	-0.3582187756230921	-2.714445105172306	-11.476500912616387	-13.815510557964274	0	-9.615805480084347	91.10677063659136
12640000	-10342.404787381292	-9000.178754465616	-1342.2260329156757	1927.652217468611	19320.625748707476	20	0	386.4384636195393	460.5653155494617	148.3	21.61764705882353	248.75	396.05	72.0	169.0	1.417518768701058E-6	248.20550529103315	2215.661680795547	2.945127533662966E-4	0.3278502868856503	0.3214541424830329	0.1779629191870715	0.13429925308960924	0.36628368524028637	4.40177456686616	5.8833569576368765	-4.858783559720788	0.0	-0.3278502868856503	-2.6984359317781292	-10.814162952409282	-13.815510557964274	0	-9.615805480084347	92.34778253138893
12650000	-10440.867043830536	-9201.788632697937	-1239.0784111325997	1820.859553767557	18910.813339798417	17	0	235.62688443609585	282.1621935765912	220.35294117647058	31.956521739130434	224.1764705882353	443.52941176470586	388.0	2.0	1.2165897892591786E-6	320.8657876747887	2477.819107858172	2.9269978810309174E-4	0.2886592227065559	0.29093383882408697	0.18547825407920795	0.13429925308960924	0.38928865400709584	4.340050763248859	5.873559013910224	-5.571890360487311	0.0	-0.2886592227065559	-2.680021681411453	-11.178841137504362	-13.815510557964274	0	-9.615805480084347	199.14044623244308
12660000	-10382.394879845777	-9041.36716891274	-1341.0277109330361	2000.7455271868564	19249.22919019105	20	1	603.2518978469662	352.8454134180746	214.1	25.344827586206897	265.15	478.25	294.0	734.0	1.0775718341245708E-6	279.23015399822555	2224.0870649410867	2.9744522942022004E-4	0.3483860504218706	0.2857401710318325	0.1982334529109169	0.12673772205015474	0.38928865400709584	4.763858095226118	5.899127846718377	-4.904921303191912	0.0	-0.3483860504218706	-2.8038714452890012	-11.472491515973154	-13.815510557964274	0	-9.615805480084347	19.254472813143593
12670000	-10312.187382870447	-9003.88052380618	-1308.3068590642667	1392.1769715784174	15654.692549682299	20	0	213.93745843189873	261.36258008025106	106.4	22.4	225.1	330.5	320.0	101.0	1.7299971550109537E-6	196.84316966905632	2005.6256763231293	3.337975558631077E-4	0.2906683614928504	0.2972462250193466	0.1807389765139061	0.144948828083063	0.3770659703836842	4.290164470352897	6.08669721036042	-5.62871858212314	0.0	-0.2906683614928504	-2.6650415771274267	-10.347658863453344	-13.815510557964274	0	-9.615805480084347	627.8230284215826
12680000	-10668.14148692533	-9379.761626294625	-1288.3798606307043	1678.8574259226928	17480.948157508905	19	0	234.63785061726685	421.5735069584736	185.68421052631578	25.344827586206897	278.2105263157895	462.89473684210526	0.0	42.0	7.977981335720866E-7	299.49370713729047	2698.919739515909	3.7161608605719556E-4	0.34130041686788715	0.31383721371181533	0.19958795199788312	0.126099852599086	0.3604749816912155	4.2374441969969405	6.26624832139649	-5.142912119322032	0.0	-0.34130041686788715	-2.649114628711878	-12.21583267780141	-13.815510557964274	0	-9.615805480084347	341.14257407730724
12690000	-10526.249742017451	-9213.066882905745	-1313.182859111706	1607.6952492344233	17628.07830138834	20	1	155.97740187437395	354.77102520845153	178.1	24.5	207.35	384.45	69.0	526.0	1.0722330531854448E-6	238.5118767102026	2168.855795640055	3.5700928404918205E-4	0.31729228474217147	0.28313579570278247	0.20201206364116459	0.11819371799885499	0.39665842265719786	4.518673985890699	6.198783184655703	-4.923309427136325	0.0	-0.31729228474217147	-2.7329522309654246	-11.484589677858157	-13.815510557964274	0	-9.615805480084347	412.3047507655767
12700000	-10864.641693372158	-9565.917694824897	-1298.7239985472613	1437.60557011815	17316.325596748662	19	2	120.03998405945977	199.3835781293818	129.31578947368422	27.22222222222222	257.2105263157895	385.5263157894737	0.0	232.0	2.0396340099062003E-6	210.36633146387837	2701.610072393449	3.4565494669748926E-4	0.30659008916254843	0.27712578833683077	0.20201206364116459	0.11819371799885499	0.40266843002314956	4.436431318439119	6.144702742723617	-5.323661749103537	0.0	-0.30659008916254843	-2.7087174407129826	-9.969577097534087	-13.815510557964274	0	-9.615805480084347	582.3944298818501
12710000	-10506.66143987001	-9278.95121304213	-1227.71022682788	1271.2725644396162	14704.45340639243	17	0	131.90501515243412	229.56923772051445	193.1764705882353	28.26923076923077	250.94117647058823	443.11764705882354	323.0	75.0	2.083181768716895E-6	281.8330309844469	2041.4872126424432	3.624956362702573E-4	0.3680899923491442	0.3018502965282685	0.17409046490413735	0.13469830633058474	0.3893609322370093	4.436431318439119	6.224401251584638	-4.926297787026383	0.0	-0.3680899923491442	-2.7087174407129826	-9.92155667021222	-13.815510557964274	0	-9.615805480084347	748.7274355603838
12720000	-10600.100726646258	-9293.331194967694	-1306.7695316785655	1862.1273673202022	19573.84160209065	19	0	239.7931169098198	222.44870167494284	165.21052631578948	25.344827586206897	228.68421052631578	392.89473684210526	649.0	463.0	1.2425765877957877E-6	195.59174600035033	2336.6898638651687	3.0289427698784537E-4	0.2921989622561182	0.28764422335794165	0.19757339203040628	0.13469830633058474	0.3800840782810672	4.2425180864815415	5.928179156042562	-5.6606461752894965	0.0	-0.2921989622561182	-2.650651781957217	-11.128069122198879	-13.815510557964274	0	-9.615805480084347	157.8726326797978
12730000	-10356.523267663111	-9078.093473069841	-1278.4297945932697	1799.9966603390753	19057.46127702164	19	0	419.2229368258628	388.9609199815697	190.42105263157896	30.625	277.05263157894734	466.4736842105263	119.0	301.0	1.1293093059132975E-6	323.5246417765375	1923.6742519895358	2.8967088033833994E-4	0.3188000099310944	0.2943714280956021	0.19472257235626542	0.13469830633058474	0.37620769321754766	4.214859273485763	5.8571081857246305	-5.638037561200302	0.0	-0.3188000099310944	-2.642261224103952	-11.3585652439668	-13.815510557964274	0	-9.615805480084347	220.00333966092467
12740000	-10436.258194495378	-9078.787276944437	-1357.4709175509417	1877.5916573332704	20314.14191834341	20	0	457.41154081600433	462.56321449535136	168.05	22.96875	331.3	498.35	646.0	256.0	1.8553923934435927E-6	276.5236495464397	2370.808787011214	2.481853399713047E-4	0.3188000099310944	0.2912373246269275	0.1986543788470037	0.13783240979925934	0.3722758867268094	3.856779541550595	5.621529368873196	-4.88556773749953	0.0	-0.3188000099310944	-2.5310770974622403	-10.18614615643816	-13.815510557964274	0	-9.615805480084347	142.4083426667296
12750000	-10392.398663305336	-9085.524834846397	-1306.8738284589376	2014.2624391583386	20450.831806107057	18	0	847.4724677248787	264.76705905994925	140.22222222222223	24.5	263.44444444444446	402.6666666666667	638.0	680.0	7.695184966976343E-7	252.2841282005227	2632.9291312951896	2.7452425830045823E-4	0.26374960031404693	0.29915493775644914	0.1986543788470037	0.12841564067516031	0.3737750427213868	4.953291536691582	5.773313297621723	-4.842868474158013	0.0	-0.26374960031404693	-2.8573544858975053	-12.306595666825961	-13.815510557964274	0	-9.615805480084347	5.737560841661434
12760000	-10445.096985925007	-9091.862071239146	-1353.2349146858621	1707.8521065965967	18560.767837518084	20	0	893.8422614702453	377.8646857122758	159.5	21.848484848484848	331.75	490.25	645.0	734.0	1.5881549096142648E-6	172.59746586724128	2290.4303111887893	3.2670771649764743E-4	0.32575029042448267	0.2940580836297515	0.18131785521279623	0.13351249480185792	0.39111156635559424	4.931090774364967	6.051267915199083	-6.358802133198429	0.0	-0.32575029042448267	-2.851143731185341	-10.546772725276135	-13.815510557964274	0	-9.615805480084347	312.14789340340326
12770000	-10890.799536099872	-9614.98966146856	-1275.8098746313124	1451.2023928012597	16448.702116919227	19	0	168.03757466087364	383.399603601967	203.3684210526316	26.25	266.05263157894734	468.42105263157896	0.0	160.0	1.459277474288815E-6	237.4613424197399	1790.1943429384999	3.9479609465732624E-4	0.3034862285817461	0.2956587669818337	0.18131785521279623	0.1319118114497757	0.39111156635559424	4.931090774364967	6.368444835152025	-4.932559755736862	0.0	-0.3034862285817461	-2.851143731185341	-10.745556307047844	-13.815510557964274	0	-9.615805480084347	568.7976071987403
12780000	-10493.613696951248	-9182.021901437343	-1311.5917955139055	1443.253767947487	15823.669681116018	20	1	203.91858717371787	265.1330863823611	108.4	23.70967741935484	289.6	397.0	0.0	469.0	1.7034851804631397E-6	156.57662126071136	2280.8884622374494	3.314246201629519E-4	0.3034862285817461	0.30213517241185406	0.18800363339060447	0.13006136340726368	0.3797998307902777	4.685044781827699	6.074901375681445	-6.970240592602886	0.0	-0.3034862285817461	-2.781287848929121	-10.383468933824357	-13.815510557964274	0	-9.615805480084347	576.746232052513
12790000	-10423.430362725718	-9097.265776047725	-1326.1645866779936	1491.6158460175134	16648.757065721817	20	0	305.11452555712833	325.7914905795491	197.0	23.70967741935484	316.35	512.35	0.0	386.0	1.5473177820554693E-6	275.34612711462876	2328.702497562225	3.3360369104042055E-4	0.3554355951243674	0.27979440756132073	0.1819739309112056	0.14331490597320481	0.39491675555426875	4.685044781827699	6.085735857588198	-4.8780622621164875	0.0	-0.3554355951243674	-2.781287848929121	-10.607768428064482	-13.815510557964274	0	-9.615805480084347	528.3841539824866
12800000	-10395.248663829954	-9080.723523802968	-1314.5251400269858	2018.869350321427	19271.347242697862	20	0	294.95388229560996	544.7491807325982	161.3	26.25	245.3	405.6	657.0	734.0	1.43682320849095E-6	271.40436340978613	2363.049443516242	2.6771141657667616E-4	0.3110656542633605	0.3044765220724105	0.1819739309112056	0.12540870962770778	0.38814083738867605	4.290077294559391	5.734791812848535	-4.8569734395893125	0.0	-0.3110656542633605	-2.6650153226815023	-10.782173141418726	-13.815510557964274	0	-9.615805480084347	1.130649678573036
12810000	-10352.333627031552	-9071.393376696527	-1280.9402503350243	1924.9455183516259	20469.146661690414	18	0	217.07136708344154	364.52849727301634	195.66666666666666	28.26923076923077	262.1111111111111	456.77777777777777	317.0	485.0	7.210266261676419E-7	234.30423116824505	2537.761533777291	2.63073951970348E-4	0.31691523057919124	0.28932556770462486	0.1993039845218078	0.1232296103848912	0.38814083738867605	4.557394416417992	5.708275443816989	-4.963016045803816	0.0	-0.31691523057919124	-2.744283275490732	-12.47110869251853	-13.815510557964274	0	-9.615805480084347	95.05448164837412
12820000	-10424.491925423079	-9083.442151082369	-1341.04977434071	1773.7759311137036	19717.983153394573	20	0	459.23802048925626	392.8654179323113	159.3	23.70967741935484	307.95	466.25	213.0	328.0	1.1207702967970558E-6	250.0174148040413	2564.2530380712533	2.4872254146452973E-4	0.31162990067298296	0.28875106619311025	0.1993039845218078	0.12380411189640586	0.38814083738867605	4.637377249796999	5.624702117059465	-4.850891940071733	0.0	-0.31162990067298296	-2.767531878225549	-11.376966627995317	-13.815510557964274	0	-9.615805480084347	246.22406888629644
12830000	-10387.822781012328	-9062.755301412706	-1325.067479599621	1877.4401804744623	21213.509190038083	19	0	219.02270665113147	283.0341388432475	117.3157894736842	23.517241379310345	315.5263157894737	431.8421052631579	594.0	734.0	7.98767315677656E-7	218.16969574911295	2628.1650053606345	2.533518581110771E-4	0.31162990067298296	0.28609465214061003	0.1963305178109383	0.12943399265977557	0.38814083738867605	4.637377249796999	5.651910298130872	-5.180916409377175	0.0	-0.31162990067298296	-2.767531878225549	-12.212785082752802	-13.815510557964274	0	-9.615805480084347	142.5598195255377
12840000	-10369.39419793071	-9048.306016925948	-1321.0881810047617	1966.239119806785	21050.87358866156	19	0	276.88977651046554	304.14829749933455	138.42105263157896	23.53846153846154	304.0	441.42105263157896	0.0	734.0	1.3114319980882914E-6	177.86714839590178	2879.6008909324864	2.797205252450403E-4	0.35337338067388113	0.28609465214061003	0.1816918502555161	0.12943399265977557	0.40277950494409825	4.439608338871669	5.802347589763965	-6.180122601156983	0.0	-0.35337338067388113	-2.7096578956385757	-10.999017167333507	-13.815510557964274	0	-9.615805480084347	53.760880193214916
12850000	-10405.518009814336	-9048.941858108254	-1356.5761517060814	1883.8102274164453	20206.065294590488	20	0	396.54325265683855	334.9479780183743	177.45	22.96875	220.0	396.45	429.0	43.0	8.846776332693415E-7	266.5398855335038	2541.215821781653	2.695303698249526E-4	0.2998811231506385	0.2886288498419501	0.1807903942030625	0.12943399265977557	0.40114676329521176	4.8232794338549745	5.745127087153124	-4.839515559191085	0.0	-0.2998811231506385	-2.8207680268570794	-11.95767881025953	-13.815510557964274	0	-9.615805480084347	136.1897725835547
12860000	-10343.597164273693	-9039.879580611827	-1303.7175836618662	1864.387416526873	19602.52304084498	18	0	310.1944060528752	411.3566900149715	188.55555555555554	23.70967741935484	258.05555555555554	445.6111111111111	0.0	37.0	1.1063153744472467E-6	217.67764750884075	2609.8908787074224	2.572527082184606E-4	0.28262813846970003	0.2922206227690103	0.1807903942030625	0.1258422197327154	0.40114676329521176	4.213054977819164	5.6746521552982125	-5.189197842710005	0.0	-0.28262813846970003	-2.641712917574036	-11.408471964735043	-13.815510557964274	0	-9.615805480084347	155.61258347312696
12870000	-10920.521136267123	-9626.428609576158	-1294.092526690966	1912.0825079237889	17897.91676208598	18	1	283.77732381798506	290.13034974753606	147.77777777777777	25.344827586206897	249.94444444444446	396.72222222222223	50.0	29.0	1.3183789316134014E-6	200.63315296188532	2628.3257426101695	3.2995597871213065E-4	0.31985025664469763	0.2755510733396242	0.182998867392831	0.13967385574564697	0.40177620352189775	4.228069835683886	6.067569432898088	-5.5358460440821995	0.0	-0.31985025664469763	-2.6462722017000813	-10.986414347631209	-13.815510557964274	0	-9.615805480084347	107.91749207621115
12880000	-10402.141366936346	-9051.976411004325	-1350.1649559320213	1617.1219572192724	18992.069154115	20	1	574.5050605965425	397.6557058186984	138.85	22.96875	334.9	472.75	130.0	662.0	1.3601326283473243E-6	184.87664275619412	2604.5760014198227	3.296915342103173E-4	0.34586344821451537	0.30408563122905075	0.18947636456708256	0.12978129096046012	0.3766567132434065	4.321200662718737	6.066246692537524	-5.959665299348915	0.0	-0.34586344821451537	-2.6743715762757576	-10.912180137608308	-13.815510557964274	0	-9.615805480084347	402.8780427807276
12890000	-10620.285701822437	-9264.591860870005	-1355.6938409524323	1933.702172327079	20550.90149223809	20	0	550.0154749601287	463.4150283817213	168.95	23.70967741935484	315.6	483.55	581.0	734.0	1.174211689798818E-6	185.58721018901443	2859.3188941268986	2.667022435302749E-4	0.29946525333212903	0.29192569152308506	0.1829983236948072	0.1417132519825742	0.38336273279953337	4.9789714383902055	5.729041845676438	-5.9384141961236026	0.0	-0.29946525333212903	-2.8645199055599107	-11.264261969075866	-13.815510557964274	0	-9.615805480084347	86.2978276729209
12900000	-10418.513832812188	-9064.691543064106	-1353.822289748082	1946.9335807915525	20665.35001459477	20	0	474.3268356778194	449.7199039873095	164.65	22.272727272727273	167.0	330.65	0.0	658.0	1.325503922695097E-6	298.2393218385322	2247.1460301132615	2.648220544675852E-4	0.33390139848275996	0.3176863803485266	0.1789406050929051	0.1394172370200795	0.36395577753848873	4.460776988471601	5.718298908086735	-5.123410685566988	0.0	-0.33390139848275996	-2.71591539626042	-10.973564490373347	-13.815510557964274	0	-9.615805480084347	73.06641920844754
12910000	-10303.72731536013	-9041.99523804564	-1261.732077314492	1948.7824473872279	20228.753545539872	17	0	497.2711823671493	429.6735155452915	132.41176470588235	27.22222222222222	185.94117647058823	317.3529411764706	22.0	662.0	6.761128114333022E-7	235.16843271686614	2585.9825870030522	2.3433815734765688E-4	0.32396633340674097	0.3033616170942466	0.1789406050929051	0.14089584576041383	0.3768019320524344	4.460776988471601	5.538640402732565	-4.954282885380179	0.0	-0.32396633340674097	-2.71591539626042	-12.634708808359994	-13.815510557964274	0	-9.615805480084347	71.21755261277212
12920000	-10340.860008753567	-9027.91011787028	-1312.9498908832857	1866.7021155025561	20650.66386619271	19	0	433.03999723989654	580.3218211255528	146.52631578947367	24.5	187.26315789473685	332.7894736842105	325.0	93.0	1.137039110746293E-6	221.30325391784106	2212.190681284356	2.557222761033802E-4	0.2885372360460282	0.3096650515450778	0.17263717064207387	0.13503224086237153	0.38266553695047667	4.8708603241467205	5.66574992913551	-5.130449170102235	0.0	-0.2885372360460282	-2.8342181259712826	-11.342039556658204	-13.815510557964274	0	-9.615805480084347	153.29788449744387
12930000	-10339.839413228936	-9022.947946975164	-1316.8914662537718	1869.0867906440437	19524.560491681943	20	1	381.2316522455318	535.3417681685096	142.15	25.344827586206897	235.1	376.25	0.0	379.0	1.5554744432402254E-6	245.07244809346332	2100.2375931027605	2.738591043592646E-4	0.3318693243041459	0.30435263027720005	0.1740669091683132	0.13503224086237153	0.38654821969211506	4.459904123633685	5.769575070992257	-4.875527899817288	0.0	-0.3318693243041459	-2.7156576773339762	-10.595444049155235	-13.815510557964274	0	-9.615805480084347	150.91320935595627
12940000	-10334.1466445502	-9015.937193220792	-1318.2094513294076	1968.2677487677463	20334.648857855464	20	0	343.19603549007854	530.3913085698122	204.4	27.22222222222222	202.3	405.7	0.0	320.0	1.4229906096174973E-6	211.77524866984783	2073.6695472521683	2.5314812564487533E-4	0.3101788139797945	0.30145264608643224	0.17703335269782278	0.13206579733286195	0.38944820388288287	4.926587813735427	5.650717897261689	-5.2960868668038215	0.0	-0.3101788139797945	-2.8498821792984597	-10.805046756932487	-13.815510557964274	0	-9.615805480084347	51.7322512322537
12950000	-10346.570179208702	-9011.426586227102	-1335.143592981599	1741.081803175735	19449.72055932685	20	0	405.0636111209732	505.59838011790526	155.0	22.96875	232.05	386.05	0.0	410.0	1.5818787739444862E-6	298.5874409074917	2302.4156463296367	2.865548001868938E-4	0.3043661111922595	0.3027349086497208	0.17703335269782278	0.14270235863321268	0.3775293800192436	4.829788608202567	5.840077521111199	-5.128759657790652	0.0	-0.3043661111922595	-2.8226121909709523	-10.556033324127844	-13.815510557964274	0	-9.615805480084347	278.9181968242649
12960000	-10363.608676736676	-9048.927020736899	-1314.6816559997774	2019.8316303103568	19957.461253858804	19	0	451.23553008418133	478.7244021841365	134.26315789473685	23.962962962962962	292.94736842105266	426.2105263157895	631.0	50.0	1.0450368102708194E-6	183.87699232055613	2854.237027419326	2.7089954370706744E-4	0.29739356379875803	0.3019506260821291	0.1814947382268405	0.12604038535795248	0.3905142503330778	4.24078137471483	5.752882469005222	-5.989903998265753	0.0	-0.29739356379875803	-2.650125742706458	-11.547267624687416	-13.815510557964274	0	-9.615805480084347	0.16836968964321386
12970000	-10337.171048541742	-9021.58772271138	-1315.5833258303628	1871.6621476333487	19856.251815102005	20	0	288.30500342121	468.7796734721147	196.05	27.22222222222222	192.95	388.0	650.0	333.0	1.1728005005879592E-6	248.00962623912034	2174.302075949645	2.636614571613575E-4	0.305466107763567	0.3021956110837633	0.18124975322520626	0.14300726298790928	0.373547372703121	5.008403426475654	5.711647934432663	-4.859715351217937	0.0	-0.305466107763567	-2.87270782065969	-11.267164758171534	-13.815510557964274	0	-9.615805480084347	148.3378523666513
12980000	-10716.298275245124	-9369.926690908169	-1346.3715843369553	2007.7645160054703	23059.230329652746	20	0	264.5089957536882	411.02356898875723	198.55	27.22222222222222	215.9	413.45	647.0	626.0	1.2252873364779923E-6	266.7146095447811	2507.354841651995	2.708823733011989E-4	0.30056283663577144	0.30986117402840185	0.18124975322520626	0.12978998500720182	0.3790990877391899	4.699800748427474	5.752785340017735	-4.839978734900591	0.0	-0.30056283663577144	-2.78553124641267	-11.16171597411695	-13.815510557964274	0	-9.615805480084347	12.235483994529659
