Sample	posterior	likelihood	prior	Tree.t:seq87_RBD_masked.CFheight	Tree.t:seq87_RBD_masked.CFlength	Tree.t:seq87_RBD_masked.nConv	Tree.t:seq87_RBD_masked.nUselessConvs	Tree.t:seq87_RBD_masked.meanEdgeLength	Tree.t:seq87_RBD_masked.meanDepartureHeight	Tree.t:seq87_RBD_masked.locus.seq87_RBD_masked.meanTractLength	Tree.t:seq87_RBD_masked.locus.seq87_RBD_masked.meanRegionLength	Tree.t:seq87_RBD_masked.locus.seq87_RBD_masked.meanStartSite	Tree.t:seq87_RBD_masked.locus.seq87_RBD_masked.meanEndSite	Tree.t:seq87_RBD_masked.locus.seq87_RBD_masked.randomStartSite	Tree.t:seq87_RBD_masked.locus.seq87_RBD_masked.randomEndSite	rho.t:seq87_RBD_masked	delta.t:seq87_RBD_masked	popSize.t:seq87_RBD_masked	clockRate.c:seq87_RBD_masked	gammaShape.s:seq87_RBD_masked	freqParameter.s:seq87_RBD_masked.1	freqParameter.s:seq87_RBD_masked.2	freqParameter.s:seq87_RBD_masked.3	freqParameter.s:seq87_RBD_masked.4	kappa.s:seq87_RBD_masked	ClockPrior.c:seq87_RBD_masked	deltaPrior.t:seq87_RBD_masked	FrequenciesPrior.s:seq87_RBD_masked	GammaShapePrior.s:seq87_RBD_masked	KappaPrior.s:seq87_RBD_masked	rhoPrior.t:seq87_RBD_masked	popSizePrior.t:seq87_RBD_masked	monophyletic(all)	logP(mrca(all))	mrca.date(all)
20320000	-10363.774345601187	-9031.161292211105	-1332.6130533900812	1956.4925311916095	21226.125958303695	20	0	415.7773400615497	427.9658516596736	255.9	27.22222222222222	237.25	492.15	270.0	22.0	8.549875225720377E-7	358.8664221301463	2543.839166961754	2.292681942772756E-4	0.33245040055364794	0.2900700439569219	0.1877123499152996	0.12945230622222645	0.392765299905552	4.62098718516779	5.507758873244441	-6.785875423596075	0.0	-0.33245040055364794	-2.7627849169372016	-12.042636855124648	-13.815510557964274	0	-9.615805480084347	63.50746880839051
20330000	-10302.96999773655	-9036.646065231946	-1266.3239325046056	1945.4821641233918	22995.30992076285	17	0	537.1798035365327	434.58001675778706	252.1764705882353	30.625	239.2941176470588	490.47058823529414	642.0	728.0	8.33916085889884E-7	297.762293136739	2861.0243823412175	2.164115156173314E-4	0.2982896141823077	0.2906735594184099	0.1877123499152996	0.14544991656734133	0.3761641740989491	4.62098718516779	5.428167440499214	-5.116159695221819	0.0	-0.2982896141823077	-2.7627849169372016	-12.104926379974634	-13.815510557964274	0	-9.615805480084347	74.51783587660816
20340000	-10381.556349201228	-9021.478998468541	-1360.077350732686	1842.8041730786028	23079.147843157672	20	0	677.0446300383501	514.024969994525	180.95	24.5	270.55	450.5	0.0	612.0	7.957831130362996E-7	294.554204318152	3433.8746263049857	1.901053947365501E-4	0.31468212114536975	0.2906735594184099	0.1877123499152996	0.1424579954960387	0.37915609517025173	4.343423395322256	5.259591520553837	-5.0697601458449375	0.0	-0.31468212114536975	-2.6810312762693798	-12.222181965171918	-13.815510557964274	0	-9.615805480084347	177.19582692139716
20350000	-10388.426097677435	-9018.99221753195	-1369.4338801454853	1981.4384322095593	25012.81676478903	20	0	608.4842217442508	587.5670520454877	184.85	23.70967741935484	237.7	421.55	510.0	187.0	1.1802824206675354E-6	224.93150168692048	3145.592814876952	2.2507211219054043E-4	0.36154319733090134	0.29787090188566423	0.19573592950865426	0.13625578094777796	0.37013738765790344	4.755988357608893	5.481984213055243	-5.076921453419711	0.0	-0.36154319733090134	-2.801625312743801	-11.251818346723669	-13.815510557964274	0	-9.615805480084347	38.56156779044068
20360000	-10360.91614515942	-9022.461304880135	-1338.4548402792839	1990.1657688183134	24174.29103590355	19	0	780.2559281966594	625.8323046745055	208.10526315789474	26.25	239.89473684210526	447.0	462.0	120.0	1.0804303411966594E-6	285.8140917129215	3447.8896883986763	1.9436241898596922E-4	0.34872134134342725	0.29787090188566423	0.19573592950865426	0.13625578094777796	0.37013738765790344	4.386760123159352	5.287393015125814	-4.964235004825443	0.0	-0.34872134134342725	-2.6939687988172665	-11.466041016848976	-13.815510557964274	0	-9.615805480084347	29.83423118168662
20370000	-10384.630156237467	-9033.163978298484	-1351.4661779389821	1940.852074554425	22747.13240973746	20	0	667.5500906784262	562.2012519505367	174.9	26.25	289.7	463.6	0.0	644.0	1.1370415578211963E-6	272.99232599207835	3311.3683234651935	2.0751993061230356E-4	0.312848154253657	0.29846492434114863	0.19115208158553432	0.1322407888212595	0.37814220525205744	4.635247022229918	5.372048273180391	-4.8647216455697055	0.0	-0.312848154253657	-2.7669154089319914	-11.342034344657556	-13.815510557964274	0	-9.615805480084347	79.14792544557508
20380000	-10376.19540159132	-9001.979714754661	-1374.2156868366585	1865.9982014277357	22833.97114540707	20	0	573.2003374007176	524.9588815204124	186.25	22.96875	249.35	434.6	361.0	112.0	6.698409300046008E-7	279.6553499570584	2944.5897560362378	2.032153817913724E-4	0.3172596984570384	0.2796234894873215	0.18886006478695153	0.1289397681250646	0.4025766776006622	4.414419584820033	5.34456457342522	-4.908228095019705	0.0	-0.3172596984570384	-2.7021920729263216	-12.658500935686117	-13.815510557964274	0	-9.615805480084347	154.0017985722643
20390000	-10378.963951978538	-9023.50031185705	-1355.4636401214875	2019.1456128838715	22841.50691018718	20	0	625.4601819448395	543.9561166560381	209.95	25.344827586206897	264.35	473.3	0.0	122.0	1.1212845391225431E-6	235.36017306906135	3071.93372824045	1.9863568038814623E-4	0.3410770382288358	0.2835625219714096	0.19283999766062418	0.14415849419553434	0.3794389861724317	4.230152997830173	5.315098038338102	-4.952385752870141	0.0	-0.3410770382288358	-2.646904116069492	-11.375854076665052	-13.815510557964274	0	-9.615805480084347	0.8543871161284642
20400000	-10365.79475004171	-9004.101431418592	-1361.6933186231174	1995.608656187798	21942.88498720674	20	0	570.9543967838707	489.75806112664316	286.15	24.5	203.95	489.1	0.0	628.0	1.2290363413323815E-6	252.10935393538986	3024.406587102792	2.2627490072386444E-4	0.30368036142870636	0.293065468914358	0.18333705071767575	0.14415849419553434	0.3794389861724317	4.471861048300649	5.489392408056922	-4.843413997696208	0.0	-0.30368036142870636	-2.71918578308195	-11.154375662719756	-13.815510557964274	0	-9.615805480084347	24.391343812201967
20410000	-10353.219682910541	-9009.585179552976	-1343.634503357565	1710.386482455533	19995.671092631583	20	0	513.0858916179702	431.2460875556505	207.65	24.5	225.65	432.3	377.0	734.0	1.147421299908732E-6	223.43242247069867	2831.3563992626164	2.623217663189732E-4	0.3000855073844416	0.30068567887263004	0.1739104543534677	0.13965121322587115	0.38575265354803095	4.433433835715228	5.703952029952802	-5.098399083905111	0.0	-0.3000855073844416	-2.7078298155018112	-11.32003728082389	-13.815510557964274	0	-9.615805480084347	309.61351754446696
20420000	-10323.4112152003	-8983.768570524291	-1339.6426446760097	1860.1013147766048	18604.20545005595	20	0	497.58434989592104	432.66690804646214	205.15	22.375	227.45	431.6	0.0	653.0	1.2758070387686899E-6	234.99447038214305	2643.169913780445	3.0670271306373155E-4	0.33419116825754547	0.3134265613142087	0.17161775468422008	0.13965121322587115	0.3753044707756999	4.4786837307292116	5.948287762207665	-4.956016840926723	0.0	-0.33419116825754547	-2.721196763472601	-11.064826838289799	-13.815510557964274	0	-9.615805480084347	159.8986852233952
20430000	-10326.270250936375	-9001.160598149823	-1325.1096527865523	1681.4475035443845	19875.63836109927	20	0	338.0460600924716	376.74556721094297	162.8	26.214285714285715	268.5	430.3	0.0	444.0	1.0983375501816464E-6	264.95468318469705	2468.4043211704857	2.474993868654155E-4	0.3401877851792002	0.2878874391098486	0.17503968904801717	0.1374319397267028	0.3996409321154313	4.493055164457592	5.617473422388353	-4.835871315724963	0.0	-0.3401877851792002	-2.725427575919507	-11.42605514101718	-13.815510557964274	0	-9.615805480084347	338.5524964556155
20440000	-10459.906172323048	-9120.844883031394	-1339.061289291654	1980.3551580672079	22499.961628814155	20	2	372.49099283329224	393.60821520257247	133.5	29.4	329.5	462.0	0.0	734.0	1.3368627167672093E-6	228.03809071552587	2775.263367644316	2.463182853904616E-4	0.3401877851792002	0.30340198657874484	0.17782253666679165	0.1374319397267028	0.3813435370277606	4.684690778019327	5.610477480611307	-5.035274267654609	0.0	-0.3401877851792002	-2.781185961254719	-10.953236006321314	-13.815510557964274	0	-9.615805480084347	39.64484193279213
20450000	-10286.37903625585	-8989.108836766987	-1297.270199488863	1716.1280554945554	17810.27446988208	19	0	524.4631868984551	297.436381844475	160.52631578947367	25.344827586206897	261.57894736842104	421.10526315789474	231.0	734.0	1.2628507589004808E-6	279.01334445107517	2524.108447520864	2.730068937436031E-4	0.26604515366640663	0.3149430341312467	0.18584163842147897	0.1294128379720155	0.36980248947525873	4.693758259479736	5.764778384595011	-4.903262992075865	0.0	-0.26604515366640663	-2.78379444604308	-11.089265707585803	-13.815510557964274	0	-9.615805480084347	303.8719445054446
20460000	-10518.03980256764	-9176.025239637314	-1342.0145629303265	1874.7302492877136	21190.145291122288	20	0	480.407864691784	266.26037806259643	174.0	25.344827586206897	266.55	439.55	297.0	734.0	1.039029778659622E-6	258.0917984081166	2994.4555140207835	2.3205160820053867E-4	0.31998411661318726	0.3189716725152315	0.18584163842147897	0.1294128379720155	0.3657738510912739	4.693758259479736	5.524748216349979	-4.831689785295872	0.0	-0.31998411661318726	-2.78379444604308	-11.56135425445063	-13.815510557964274	0	-9.615805480084347	145.2697507122864
20470000	-10339.48199430663	-9012.973867565966	-1326.508126740664	1985.631319434602	22741.147745483115	19	2	552.647900581623	322.94066161894926	123.47368421052632	28.26923076923077	252.68421052631578	375.1578947368421	41.0	136.0	1.0867649092550414E-6	173.57565533242226	2434.0452202414967	2.289340659787129E-4	0.3216700600983209	0.3189716725152315	0.18584163842147897	0.1294128379720155	0.3657738510912739	4.926017470526144	5.505713640999215	-6.324795008876873	0.0	-0.3216700600983209	-2.8497223475054856	-11.45181326007128	-13.815510557964274	0	-9.615805480084347	34.36868056539811
20480000	-10318.20955632636	-8996.038441368737	-1322.1711149576226	2010.1410554053136	22554.520129397646	19	0	565.8877423073036	333.184931797836	131.1578947368421	28.115384615384617	180.05263157894737	310.2105263157895	4.0	137.0	9.521100154537639E-7	230.81767555369805	2702.9742128460975	2.4079891039196802E-4	0.33264790116682197	0.30413863547532155	0.17150963694027577	0.1294128379720155	0.3949388896123871	5.245944569364207	5.577579466578462	-5.001283150650665	0.0	-0.33264790116682197	-2.9378565968832158	-11.77584790644607	-13.815510557964274	0	-9.615805480084347	9.858944594686363
20490000	-10331.820053356667	-8991.284861774102	-1340.5351915825645	1890.1653744897692	20575.82524444457	20	0	574.1517779845378	369.7178811020566	158.25	26.25	271.6	428.85	645.0	602.0	1.0722604944964464E-6	214.95664076823076	2597.269675902542	2.5375620231788743E-4	0.3424669770615493	0.2975092768489671	0.17578566232582502	0.1294128379720155	0.3972922228531923	4.870568582298688	5.654275468998444	-5.236742380809261	0.0	-0.3424669770615493	-2.834135870790923	-11.484527323664905	-13.815510557964274	0	-9.615805480084347	129.8346255102308
20500000	-10369.0908808926	-9023.105959955436	-1345.9849209371632	1924.6466672287863	21254.77143698737	20	1	434.9688583925904	304.3592767250604	184.1	25.344827586206897	219.3	402.4	643.0	98.0	8.644133865105488E-7	285.66734407073596	2776.5634166228406	2.4581539988545345E-4	0.30321411991764596	0.3002908054594208	0.17816037593419876	0.13637609613030816	0.3851727224760722	5.03365316368606	5.607494066772634	-4.9627240489619275	0.0	-0.30321411991764596	-2.8797115642285056	-12.015317546449788	-13.815510557964274	0	-9.615805480084347	95.35333277121367
20510000	-10345.528961572703	-8995.956094292653	-1349.5728672800512	1991.6075798750142	20368.791813378233	20	0	450.2347275252644	308.71745333214824	223.35	24.5	229.6	451.95	54.0	734.0	8.298681513296705E-7	353.4620400968948	2414.292565152889	2.3295848915437438E-4	0.2809740373393524	0.29403629274284715	0.17816037593419876	0.14499136993179162	0.38281196139116236	5.264409152534018	5.5302650246130405	-6.5779921264475325	0.0	-0.2809740373393524	-2.9428525732550925	-12.117090720751156	-13.815510557964274	0	-9.615805480084347	28.392420124985847
20520000	-10299.144948504196	-8977.355227531976	-1321.7897209722196	1962.3214719754658	18717.30698865139	20	0	376.578259024855	309.6139434060005	266.45	26.25	190.3	455.75	309.0	34.0	1.1626481737946533E-6	267.4650276813241	2393.1492301008875	2.932887918876658E-4	0.32245031653473316	0.2964074469324247	0.17816037593419876	0.13536432523431882	0.39006785189905757	4.725294661480609	5.876746216202467	-4.842106866289406	0.0	-0.32245031653473316	-2.79284608502776	-11.288162183241889	-13.815510557964274	0	-9.615805480084347	57.67852802453422
20530000	-10321.474383703178	-8982.733345471117	-1338.7410382320604	1742.8901273208833	19840.709594968408	20	0	354.7313560896975	266.782843770261	215.1	29.4	209.2	423.3	282.0	85.0	1.2147835878782201E-6	354.84108244489516	3059.1765300905727	3.239088861442767E-4	0.3117999330225131	0.28650573900321774	0.18422790269642225	0.1292967984720953	0.39996955982826454	4.721444948123239	6.037127860446987	-6.629927722496699	0.0	-0.3117999330225131	-2.7917428414320806	-11.182414432466345	-13.815510557964274	0	-9.615805480084347	277.10987267911673
20540000	-10355.319284358427	-9015.591080922619	-1339.7282034358088	1846.0395989089204	18991.084081481775	20	0	571.0510570107829	374.7868582407596	167.0	24.5	282.7	448.7	0.0	733.0	9.96869388885953E-7	292.1717024949726	2808.4468141097127	3.06850262176552E-4	0.290127742427013	0.3012723849866676	0.17882096994330415	0.12089695233789222	0.3990096927321359	5.009923437972157	5.949063581201192	-5.037965226917824	0.0	-0.290127742427013	-2.8731299786576487	-11.66281897787148	-13.815510557964274	0	-9.615805480084347	173.96040109107958
20550000	-10408.633663638984	-9066.958079377824	-1341.67558426116	1956.422711532548	21335.29894215399	20	1	460.36937774497585	394.5101294599384	194.05	26.25	185.75	378.8	145.0	128.0	1.3429141793012536E-6	279.01082078875294	3261.929760168702	2.974189225283628E-4	0.35121809126545084	0.3012723849866676	0.17882096994330415	0.12089695233789222	0.3990096927321359	4.746282342835036	5.898986792694032	-4.903243800045235	0.0	-0.35121809126545084	-2.798852373210134	-10.942483666349347	-13.815510557964274	0	-9.615805480084347	63.577288467452036
20560000	-10290.437228275136	-8980.728633443987	-1309.7085948311478	1718.1405228868846	17515.078201991	20	0	351.3450668812138	384.6340674694336	209.35	25.344827586206897	260.55	468.9	0.0	582.0	1.5096095601712625E-6	237.09640937686947	2469.3514290248318	3.007257342741057E-4	0.3195543584876855	0.28605689747965607	0.1728887399716891	0.14204466981651875	0.3990096927321359	4.699781133747356	5.91665720684176	-4.935876431319209	0.0	-0.3195543584876855	-2.785525610440631	-10.665693938085465	-13.815510557964274	0	-9.615805480084347	301.8594771131154
20570000	-10313.61301553257	-9019.265855385185	-1294.3471601473843	1704.9452726322672	18691.29277191697	19	1	303.86084116652097	326.07200842832646	188.6315789473684	28.26923076923077	359.3157894736842	546.9473684210526	156.0	266.0	1.0528124187397787E-6	283.381879456028	2162.6096338934944	3.0911641248046375E-4	0.32512517687731873	0.31696441033704476	0.1728887399716891	0.14777068482910746	0.36237616486215846	5.01351005557425	5.960948700129685	-4.940303996012063	0.0	-0.32512517687731873	-2.8741258281660493	-11.529165614018893	-13.815510557964274	0	-9.615805480084347	315.05472736773277
20580000	-10287.014005166278	-8990.823695677904	-1296.190309488374	1699.896700419031	16831.470649233772	20	0	306.90162920378197	332.6704339611607	224.75	27.22222222222222	298.2	521.95	652.0	653.0	1.652355320426486E-6	293.8708445411076	2205.0542542566127	3.252684598800254E-4	0.3269528529899466	0.31696441033704476	0.1728887399716891	0.14777068482910746	0.36237616486215846	4.749605010082044	6.0440074746596	-5.0604083606183945	0.0	-0.3269528529899466	-2.799801972716923	-10.454307519808527	-13.815510557964274	0	-9.615805480084347	320.10329958096895
20590000	-10295.54084933168	-8998.2777508061	-1297.2630985255807	1846.612340924465	18571.800102455374	19	0	226.80985549577335	357.89746485357733	224.47368421052633	24.5	216.05263157894737	439.5263157894737	331.0	734.0	1.3600155142113864E-6	271.62098451307196	2098.176353947308	3.218614175151056E-4	0.37791453545938947	0.2998591594467484	0.17855115298479424	0.14777068482910746	0.3738190027393497	4.749605010082044	6.0267286569852425	-4.857970994843431	0.0	-0.37791453545938947	-2.799801972716923	-10.912384817285881	-13.815510557964274	0	-9.615805480084347	173.3876590755351
20600000	-10351.100990852312	-9013.562797637656	-1337.538193214656	1658.5070628114102	19283.2421139428	20	1	355.02450300242833	378.53993451959093	281.5	25.344827586206897	170.15	450.65	261.0	612.0	1.3303165041371992E-6	314.17062319819735	2365.924219304101	2.8245342955992816E-4	0.3616754949008296	0.30709389217789623	0.19250685836443776	0.12885679592248434	0.3715424535351815	4.5098133048781825	5.817497384788526	-5.417852822169034	0.0	-0.3616754949008296	-2.7303522065904224	-10.964928151081045	-13.815510557964274	0	-9.615805480084347	361.49293718858985
20610000	-10316.468997415239	-9016.24276983034	-1300.226227584899	1926.2328167896546	19892.03594054577	18	0	295.24134130584093	299.99501118425025	198.33333333333334	23.70967741935484	215.5	412.8333333333333	591.0	50.0	1.1175505484990187E-6	271.4044715055807	2800.175710346767	2.637439160374946E-4	0.2860589205614265	0.30709389217789623	0.18387748268697768	0.1266564342790537	0.38237219085607216	4.377924687069465	5.712120971057281	-4.856973932697139	0.0	-0.2860589205614265	-2.6913364125731256	-11.383945303428991	-13.815510557964274	0	-9.615805480084347	93.76718321034537
20620000	-10384.167863155939	-9032.455536403795	-1351.7123267521433	2013.8992235486462	21380.874573549776	20	0	292.05418367765	406.68427628907625	207.55	22.96875	242.9	449.45	0.0	668.0	9.869945781665509E-7	268.18104911074295	2775.8775339807316	2.886395786269734E-4	0.29989483095889286	0.2754057014553494	0.18387748268697768	0.13455172308613528	0.4061650927715374	4.569238823170546	5.8514836407040764	-4.844347451543296	0.0	-0.29989483095889286	-2.747739411656642	-11.687268044690471	-13.815510557964274	0	-9.615805480084347	6.100776451353795
20630000	-10351.440034759611	-8994.298909756402	-1357.1411250032081	1807.1512452935356	21069.57320379096	20	0	361.46048135850344	423.2500470980036	207.85	22.272727272727273	241.15	448.0	0.0	456.0	1.5255885960391435E-6	271.0114413415355	2609.651992594615	3.0540459297688423E-4	0.3171203258424852	0.27860845864100975	0.1790319346982769	0.13619451388917578	0.4061650927715374	5.004056890565428	5.941451770284306	-4.855211906716434	0.0	-0.3171203258424852	-2.8715002605031934	-10.640954415222547	-13.815510557964274	0	-9.615805480084347	212.84875470646443
20640000	-10330.828577757931	-8986.197312322698	-1344.6312654352334	1568.8590907644784	18952.63960719954	20	0	342.8065921553501	368.93906716398044	225.6	23.70967741935484	239.4	464.0	340.0	661.0	1.726301002919575E-6	247.19891584049674	2404.9521296796165	2.991196314952977E-4	0.3171203258424852	0.29931756875133714	0.1790319346982769	0.125872101286	0.3957783952643858	4.643479021408672	5.908089945585521	-4.863735089764556	0.0	-0.3171203258424852	-2.7692968583486386	-10.352614694432512	-13.815510557964274	0	-9.615805480084347	451.1409092355216
20650000	-10279.237934457313	-9014.439604041998	-1264.798330415314	1877.1363980894505	21100.61450831937	17	1	381.47135372492727	401.0605151263781	288.7647058823529	31.956521739130434	218.05882352941177	505.8235294117647	88.0	52.0	8.897953572403668E-7	331.90962928617057	2670.663503407197	2.2485695937333216E-4	0.3227388358576061	0.29334775861505796	0.1790319346982769	0.13184191142227916	0.3957783952643858	4.440521702905496	5.480657352568833	-5.865160495447714	0.0	-0.3227388358576061	-2.70992820385892	-11.94335186645316	-13.815510557964274	0	-9.615805480084347	142.8636019105495
20660000	-10504.360316773294	-9223.895930988781	-1280.4643857845122	1742.6931055704545	19625.801770086233	17	0	530.9521080250374	365.491153049377	262.52941176470586	27.22222222222222	214.76470588235293	476.29411764705884	98.0	94.0	1.4322461154814975E-6	183.96895667551416	2737.5715833553277	3.0076973426507576E-4	0.3481304061549122	0.3035790152940259	0.1790319346982769	0.134938994619764	0.38245005538793303	4.7777216754141865	5.916891507901367	-5.987105448434787	0.0	-0.3481304061549122	-2.8078235326516072	-10.789714777912195	-13.815510557964274	0	-9.615805480084347	277.30689442954554
20670000	-10332.435665402543	-8973.454259825912	-1358.9814055766306	1822.5449464839837	19718.362756616036	20	0	485.3121248455491	365.44966584856377	235.95	22.272727272727273	244.1	479.05	98.0	734.0	1.4005170039236381E-6	282.3545715733386	2773.9333168109774	2.7849068266385123E-4	0.3566462641959969	0.3035790152940259	0.18547814688860645	0.12599725331916214	0.3849455844982053	4.424318803935365	5.795502909131345	-4.9309069126783225	0.0	-0.3566462641959969	-2.7051287487080096	-10.842738443872655	-13.815510557964274	0	-9.615805480084347	197.45505351601628
20680000	-10323.332914087692	-9021.480471106415	-1301.8524429812771	1372.5839368464933	18479.52321905756	19	0	316.6800680546026	368.2214741379541	293.4736842105263	27.22222222222222	209.1578947368421	501.63157894736844	330.0	20.0	1.0458610192551525E-6	346.6837445149391	2513.904419574368	2.7997753773644006E-4	0.34460091504746426	0.3105665887620414	0.19026692907426596	0.12599725331916214	0.3731692288445303	4.9782039181901405	5.803775868058327	-6.333775851259066	0.0	-0.34460091504746426	-2.8643060344920706	-11.54534180102914	-13.815510557964274	0	-9.615805480084347	647.4160631535067
20690000	-11224.244808904878	-9927.693701947115	-1296.5511069577617	1592.1267446514096	17488.15758986709	19	1	207.0418100475447	287.11714828589766	256.4736842105263	27.22222222222222	236.6315789473684	492.10526315789474	579.0	563.0	1.051206572303057E-6	341.23883169284966	2515.9897791973176	3.685058388504413E-4	0.3183377149448864	0.29897861591553165	0.19026692907426596	0.12599725331916214	0.38475720169104005	4.6543971571527205	6.2520815242135175	-6.150911093596649	0.0	-0.3183377149448864	-2.772451978622252	-11.532892003750522	-13.815510557964274	0	-9.615805480084347	427.8732553485904
20700000	-10527.454497588626	-9194.511010951885	-1332.943486636741	1765.406142901338	20196.347701485545	20	1	162.0395682989745	373.21200390518334	251.15	27.22222222222222	234.35	484.5	712.0	734.0	1.0223101503240548E-6	281.10317179482325	2513.398839132555	2.8497901315213854E-4	0.3183377149448864	0.29897861591553165	0.19026692907426596	0.12599725331916214	0.38475720169104005	4.341055655890973	5.83142411999323	-4.920030310593184	0.0	-0.3183377149448864	-2.6803225368985992	-11.60103979433729	-13.815510557964274	0	-9.615805480084347	254.59385709866206
20710000	-10328.498933926876	-9002.124345496375	-1326.374588430501	1949.2370943468554	19156.45552621774	20	0	173.562459915125	390.3484111621668	191.5	22.96875	267.15	457.65	478.0	616.0	1.2942505838937828E-6	242.07660169460922	2028.8145594920234	2.921011223164393E-4	0.2858942218854983	0.29312133326476264	0.18910771084802525	0.1261286120041304	0.3916423438830815	4.341055655890973	5.870315578742966	-4.895211179995556	0.0	-0.2858942218854983	-2.6803225368985992	-11.030506390120804	-13.815510557964274	0	-9.615805480084347	70.76290565314457
20720000	-10348.08839748151	-9045.321241243992	-1302.7671562375183	1964.557180475011	19886.371987892337	19	0	260.6358667120088	335.7184918120463	187.1578947368421	25.344827586206897	306.2631578947368	492.42105263157896	321.0	734.0	1.0734310274678806E-6	235.08750009376786	2369.0752314785796	2.963432155211077E-4	0.3060565626533207	0.30679581385181554	0.18347709297541595	0.12589572715250857	0.38383136602025975	4.341055655890973	5.893212410256391	-4.955088068948422	0.0	-0.3060565626533207	-2.6803225368985992	-11.481869188377084	-13.815510557964274	0	-9.615805480084347	55.44281952498909
20730000	-10369.918984382284	-9031.888917453247	-1338.030066929037	1640.1028299548811	20379.207490709174	20	1	945.604353540398	586.0571434612713	194.75	25.344827586206897	226.2	419.95	238.0	189.0	1.191751516697469E-6	285.9657505654549	2339.1408455689875	2.193145959984977E-4	0.30206602097441787	0.30686676500917387	0.18347709297541595	0.13941443908461365	0.37024170293079633	4.341055655890973	5.446299981990467	-4.965805579118303	0.0	-0.30206602097441787	-2.6803225368985992	-11.228500927920564	-13.815510557964274	0	-9.615805480084347	379.89717004511886
20740000	-10330.202768804036	-9047.814327377373	-1282.388441426664	1572.1662921715642	19042.195548320593	18	1	794.7794664701337	292.0488575529517	131.5	27.22222222222222	241.72222222222223	372.22222222222223	86.0	306.0	1.1379106020179625E-6	207.97970085090856	2285.294910143008	3.173545028203117E-4	0.3263140977937134	0.30710343876325513	0.1832404192213347	0.1274645632464569	0.3821915787689531	4.341055655890973	6.003673683099839	-5.372183843345011	0.0	-0.3263140977937134	-2.6803225368985992	-11.34018415816492	-13.815510557964274	0	-9.615805480084347	447.83370782843576
20750000	-10342.757360109224	-9026.316814208503	-1316.4405459007205	1694.8554137530173	18754.494840194704	20	1	252.34185426538292	477.92800757487646	179.15	25.344827586206897	246.95	425.1	0.0	31.0	1.2377195983490057E-6	298.96850313615244	1919.8432823485525	2.736107942073448E-4	0.31949828280542164	0.30710343876325513	0.18082161010683345	0.1274645632464569	0.38461038788345436	4.6550660086498485	5.768178284862755	-5.134670385967283	0.0	-0.31949828280542164	-2.772645137106093	-11.137468914116388	-13.815510557964274	0	-9.615805480084347	325.1445862469827
20760000	-11206.337734969498	-9875.70832885749	-1330.6294061120077	1879.5337412627694	18914.234675758267	20	0	156.83827563174594	249.7312485752359	265.15	23.70967741935484	160.65	424.8	269.0	734.0	1.3853446398702261E-6	270.10599825945417	2134.048103224519	3.528437607885602E-4	0.3071151058124832	0.2925561620108027	0.19184369054890935	0.1274645632464569	0.3881355841938309	4.6550660086498485	6.179109257340841	-4.851387778796837	0.0	-0.3071151058124832	-2.772645137106093	-10.868564906631946	-13.815510557964274	0	-9.615805480084347	140.46625873723065
20770000	-10362.479576914873	-9023.35615156199	-1339.1234253528846	2018.2290890428917	21430.709777447828	20	1	468.11500924433597	424.5185016591139	246.75	26.25	207.05	452.8	616.0	734.0	1.5829134473111301E-6	310.028314537835	2548.1755550038033	2.8177088711244826E-4	0.3379962686939409	0.28764457164142493	0.1839848703496904	0.13237615361583469	0.3959944043930498	4.308195411855883	5.813721500499418	-5.3315279897321295	0.0	-0.3379962686939409	-2.6704661177297147	-10.554503840370238	-13.815510557964274	0	-9.615805480084347	1.770910957108299
20780000	-10331.459618021358	-8993.88191767838	-1337.5777003429778	2001.3869163688692	20731.809104357337	20	0	221.2323119231813	286.666289095098	210.9	24.5	227.05	436.95	333.0	629.0	9.390488301535875E-7	255.32277426438267	2623.905220624182	3.1664555034357665E-4	0.37033247649587114	0.27489055874927487	0.19261358155529842	0.13237615361583469	0.4001197060795918	4.067178643991394	6.0000265166789175	-4.835336826749203	0.0	-0.37033247649587114	-2.596989504791787	-11.809936914909837	-13.815510557964274	0	-9.615805480084347	18.61308363113085
20790000	-10314.7703332425	-8972.944832886822	-1341.8255003556797	1968.767682002347	21045.388879055452	20	0	201.85647108381903	311.3189410221741	217.85	25.344827586206897	155.7	372.55	323.0	189.0	1.660818330524157E-6	253.92485321233022	2299.2226932822573	3.011822740674108E-4	0.34336841311934524	0.2850303692224441	0.1881220907786005	0.12825671318754653	0.3985908268114086	4.384815397045819	5.919087246396422	-4.838343020331165	0.0	-0.34336841311934524	-2.693389628901979	-10.442416021558019	-13.815510557964274	0	-9.615805480084347	51.2323179976529
20800000	-10326.043460819143	-8998.869513461277	-1327.173947357865	1955.9707745950889	19328.04220887831	20	0	134.7560700664974	251.94063195787103	247.35	24.5	180.75	427.1	0.0	624.0	1.486592485493085E-6	322.7021819275382	1997.9075159474744	3.3763823915647833E-4	0.2810466296607633	0.29776068635752834	0.1755753136968058	0.12825671318754653	0.39840728675811915	4.4951105975493695	6.105656619789061	-5.617274262327639	0.0	-0.2810466296607633	-2.7260321051658765	-10.70184401406656	-13.815510557964274	0	-9.615805480084347	64.02922540491113
